name,link,rating,ico_profile,team,vision,product,date
consolo,https://icobench.com/ico/consolo/,1.6,1.6,0,0,0,
cyberx,https://icobench.com/ico/cyberx/,1.8,1.6,2.0,3.0,2.0,
ethereum-movie-venture,https://icobench.com/ico/ethereum-movie-venture/,1.6,1.6,0,0,0,
etherflyer,https://icobench.com/ico/etherflyer/,1.6,1.6,0,0,0,
etheroll,https://icobench.com/ico/etheroll/,1.6,1.6,0,0,0,
gamecoin,https://icobench.com/ico/gamecoin/,1.6,1.6,0,0,0,
knows,https://icobench.com/ico/knows/,1.7,1.6,1.0,3.0,2.0,
lust,https://icobench.com/ico/lust/,1.6,1.6,0,0,0,
macroverse,https://icobench.com/ico/macroverse/,1.6,1.6,0,0,0,
skincoin,https://icobench.com/ico/skincoin/,2.0,1.6,4.0,5.0,4.0,
smart-progress,https://icobench.com/ico/smart-progress/,1.6,1.6,0,0,0,
tewtew,https://icobench.com/ico/tewtew/,1.6,1.6,0,0,0,
300-token,https://icobench.com/ico/300-token/,1.5,1.5,0,0,0,
beatle,https://icobench.com/ico/beatle/,1.5,1.5,0,0,0,
biopaycoin,https://icobench.com/ico/biopaycoin/,2.2,1.5,3.5,3.5,3.0,
connect,https://icobench.com/ico/connect/,1.5,1.5,0,0,0,
crowd-crypto-fund,https://icobench.com/ico/crowd-crypto-fund/,1.9,1.5,2.0,3.0,2.6,
energizium,https://icobench.com/ico/energizium/,1.5,1.5,0,0,0,
enledger,https://icobench.com/ico/enledger/,1.5,1.5,0,0,0,
ethereum-metal,https://icobench.com/ico/ethereum-metal/,1.5,1.5,0,0,0,
solomon-exchange,https://icobench.com/ico/solomon-exchange/,2.0,1.5,1.0,5.0,4.0,
t8coin,https://icobench.com/ico/t8coin/,1.5,1.5,0,0,0,
trafficx,https://icobench.com/ico/trafficx/,1.5,1.5,0,0,0,
tribetoken,https://icobench.com/ico/tribetoken/,1.7,1.5,2.0,3.0,2.0,
uquid,https://icobench.com/ico/uquid/,1.5,1.5,0,0,0,
wi-fi-global,https://icobench.com/ico/wi-fi-global/,2.0,1.5,2.7,4.0,2.3,
zengold,https://icobench.com/ico/zengold/,1.5,1.5,0,0,0,
7ype,https://icobench.com/ico/7ype/,1.4,1.4,0,0,0,
beyond-the-void,https://icobench.com/ico/beyond-the-void/,1.4,1.4,0,0,0,
bitpark-coin,https://icobench.com/ico/bitpark-coin/,1.4,1.4,0,0,0,
bolenum,https://icobench.com/ico/bolenum/,1.4,1.4,0,0,0,
btcsearch,https://icobench.com/ico/btcsearch/,1.5,1.4,2.0,2.0,2.0,
coinbet,https://icobench.com/ico/coinbet/,1.7,1.4,2.0,3.0,3.0,
cryptex-network,https://icobench.com/ico/cryptex-network/,1.4,1.4,0,0,0,
cypher,https://icobench.com/ico/cypher/,1.4,1.4,0,0,0,
e4row,https://icobench.com/ico/e4row/,1.4,1.4,0,0,0,
mcap,https://icobench.com/ico/mcap/,1.9,1.4,1.0,4.0,4.0,
spark-coin,https://icobench.com/ico/spark-coin/,1.4,1.4,0,0,0,
tokencard,https://icobench.com/ico/tokencard/,1.7,1.4,4.0,4.0,5.0,
w3coins,https://icobench.com/ico/w3coins/,1.4,1.4,0,0,0,
agricoin,https://icobench.com/ico/agricoin/,1.3,1.3,0,0,0,
arcade-city,https://icobench.com/ico/arcade-city/,1.3,1.3,0,0,0,
battledrome,https://icobench.com/ico/battledrome/,1.3,1.3,0,0,0,
cryptochip,https://icobench.com/ico/cryptochip/,1.2,1.3,1.0,1.0,1.0,
fapcoin,https://icobench.com/ico/fapcoin/,1.3,1.3,1.0,2.0,1.0,
foxcasino,https://icobench.com/ico/foxcasino/,2.1,1.3,3.3,2.7,2.7,
hamilton,https://icobench.com/ico/hamilton/,1.5,1.3,2.0,3.0,2.0,
makeitviral,https://icobench.com/ico/makeitviral/,1.3,1.3,0,0,0,
raiden-network,https://icobench.com/ico/raiden-network/,1.3,1.3,0,0,0,
rainbow-currency,https://icobench.com/ico/rainbow-currency/,1.3,1.3,0,0,0,
s3entigraph,https://icobench.com/ico/s3entigraph/,1.3,1.3,0,0,0,
silkos,https://icobench.com/ico/silkos/,1.3,1.3,0,0,0,
tettix,https://icobench.com/ico/tettix/,1.3,1.3,0,0,0,
v-coins,https://icobench.com/ico/v-coins/,1.3,1.3,0,0,0,
ziber,https://icobench.com/ico/ziber/,1.3,1.3,0,0,0,
binance,https://icobench.com/ico/binance/,1.1,1.1,0,0,0,
imperium,https://icobench.com/ico/imperium/,1.1,1.1,0,0,0,
yoyow,https://icobench.com/ico/yoyow/,1.1,1.1,0,0,0,
dochain,https://icobench.com/ico/dochain/,1.0,1.0,0,0,0,
newbium,https://icobench.com/ico/newbium/,1.0,1.0,0,0,0,
sphre-air,https://icobench.com/ico/sphre-air/,1.0,1.0,0,0,0,
the-legends-room,https://icobench.com/ico/the-legends-room/,1.0,1.0,0,0,0,
tomahawkcoin,https://icobench.com/ico/tomahawkcoin/,1.2,1.0,1.0,2.0,2.0,
afterether,https://icobench.com/ico/afterether/,0.9,0.9,0,0,0,
apx,https://icobench.com/ico/apx/,0.9,0.9,0,0,0,
hungry-panda-games,https://icobench.com/ico/hungry-panda-games/,1.0,0.9,1.0,2.0,1.0,
project-decorum,https://icobench.com/ico/project-decorum/,1.4,0.9,3.0,2.0,3.0,
the-number-one-dime,https://icobench.com/ico/the-number-one-dime/,0.9,0.9,0,0,0,
blockpay,https://icobench.com/ico/blockpay/,1.9,0.8,5.0,5.0,5.0,
emiratecoin,https://icobench.com/ico/emiratecoin/,0.8,0.8,0,0,0,
regalcoin,https://icobench.com/ico/regalcoin/,1.1,0.8,1.0,2.0,2.0,
useless-ethereum-token,https://icobench.com/ico/useless-ethereum-token/,0.8,0.8,0,0,0,
bitcache,https://icobench.com/ico/bitcache/,0.5,0.5,0,0,0,
idice,https://icobench.com/ico/idice/,0.5,0.5,0,0,0,
