name,link,rating,ico_profile,team,vision,product,start,end
affchain,https://icobench.com/ico/affchain/,2.9,2.5,2.5,4.1,3.1,16-Oct-17,30-Oct-17
alttradex,https://icobench.com/ico/alttradex/,2.5,2.5,0,0,0,25-Oct-17,5-Dec-17
back-to-earth,https://icobench.com/ico/back-to-earth/,2.5,2.5,0,0,0,26-Apr-17,28-Apr-17
bannercoin,https://icobench.com/ico/bannercoin/,2.5,2.5,0,0,0,15-Sep-17,31-Oct-17
bits-digit,https://icobench.com/ico/bits-digit/,2.5,2.5,0,0,0,1-Aug-17,31-Aug-17
cajutel-sarl,https://icobench.com/ico/cajutel-sarl/,2.5,2.5,0,0,0,18-Sep-17,30-Nov-17
casagram,https://icobench.com/ico/casagram/,2.5,2.5,0,0,0,15-Nov-17,15-Dec-17
cryptoabs,https://icobench.com/ico/cryptoabs/,2.5,2.5,0,0,0,14-Jul-17,4-Aug-17
decent,https://icobench.com/ico/decent/,2.5,2.5,0,0,0,11-Sep-16,6-Nov-16
finix,https://icobench.com/ico/finix/,2.5,2.5,0,0,0,1-Jan-18,10-Jan-18
game-com,https://icobench.com/ico/game-com/,2.5,2.5,0,0,0,1-Nov-17,30-Nov-17
injii,https://icobench.com/ico/injii/,2.5,2.5,0,0,0,20-Nov-17,20-Dec-17
izibits,https://icobench.com/ico/izibits/,2.5,2.5,0,0,0,8-Sep-17,22-Sep-17
kevin,https://icobench.com/ico/kevin/,2.4,2.5,2,2,2,17-Oct-17,22-Dec-17
live-show,https://icobench.com/ico/live-show/,2.5,2.5,0,0,0,10-Nov-17,30-Dec-17
mass-cloud,https://icobench.com/ico/mass-cloud/,2.5,2.5,0,0,0,12-Jul-17,25-Jul-17
nvo,https://icobench.com/ico/nvo/,2.5,2.5,0,0,0,23-May-17,27-Jun-17
odmcoin,https://icobench.com/ico/odmcoin/,3.3,2.5,4,5,4.6,1-Dec-17,31-Dec-17
peerbanks,https://icobench.com/ico/peerbanks/,2.5,2.5,0,0,0,18-Jul-17,22-Sep-17
revv-coin,https://icobench.com/ico/revv-coin/,2.5,2.5,0,0,0,18-Dec-17,22-Jan-18
sandcoin,https://icobench.com/ico/sandcoin/,2.5,2.5,0,0,0,18-Sep-17,18-Oct-17
smartbillions,https://icobench.com/ico/smartbillions/,2.5,2.5,1,3,3,16-Oct-17,30-Oct-17
smartmesh,https://icobench.com/ico/smartmesh/,2.5,2.5,0,0,0,29-Nov-17,28-Dec-17
snapup,https://icobench.com/ico/snapup/,2.5,2.5,0,0,0,28-Aug-17,4-Sep-17
sosnovkino,https://icobench.com/ico/sosnovkino/,2.5,2.5,0,0,0,26-Jul-17,26-Aug-17
terraminer,https://icobench.com/ico/terraminer/,2.5,2.5,0,0,0,1-Oct-17,31-Oct-17
voise,https://icobench.com/ico/voise/,2.5,2.5,0,0,0,6-May-17,6-Jun-17
vrbtc,https://icobench.com/ico/vrbtc/,2.5,2.5,0,0,0,14-Nov-17,17-Nov-17
wagerr,https://icobench.com/ico/wagerr/,2.5,2.5,0,0,0,1-Jun-17,25-Jun-17
world-turtle-coin,https://icobench.com/ico/world-turtle-coin/,2.5,2.5,0,0,0,14-Sep-17,12-Oct-17
adtoken,https://icobench.com/ico/adtoken/,2.4,2.4,0,0,0,26-Jun-17,26-Jun-17
basic-attention,https://icobench.com/ico/basic-attention/,3,2.4,5,4,4.7,31-May-17,31-May-17
blockarray,https://icobench.com/ico/blockarray/,2.4,2.4,0,0,0,23-Dec-17,14-Jan-18
careerxon,https://icobench.com/ico/careerxon/,2.4,2.4,0,0,0,4-Nov-17,5-Nov-17
coindrive,https://icobench.com/ico/coindrive/,1.9,2.4,1.7,1.3,1.3,18-Dec-17,8-Jan-18
coinjob,https://icobench.com/ico/coinjob/,2.4,2.4,0,0,0,14-Jul-17,14-Aug-17
darcrus,https://icobench.com/ico/darcrus/,2.4,2.4,0,0,0,21-Dec-16,26-Dec-16
deckswap,https://icobench.com/ico/deckswap/,2.4,2.4,0,0,0,24-Oct-17,24-Nov-17
dentalfix,https://icobench.com/ico/dentalfix/,2.4,2.4,0,0,0,13-Aug-17,13-Sep-17
eagle-project,https://icobench.com/ico/eagle-project/,2.4,2.4,0,0,0,1-Oct-17,21-Oct-17
embermine,https://icobench.com/ico/embermine/,2.4,2.4,0,0,0,5-May-17,2-Jun-17
hashhive,https://icobench.com/ico/hashhive/,2.4,2.4,0,0,0,20-Nov-17,19-Dec-17
insurex,https://icobench.com/ico/insurex/,2.4,2.4,0,0,0,11-Jul-17,13-Jul-17
intellium,https://icobench.com/ico/intellium/,2.5,2.4,3,3,2,20-Aug-17,3-Nov-17
kapu,https://icobench.com/ico/kapu/,2.4,2.4,0,0,0,16-Sep-17,16-Oct-17
komodo,https://icobench.com/ico/komodo/,2.6,2.4,4,4,4,15-Oct-16,16-Nov-16
mondo,https://icobench.com/ico/mondo/,2.4,2.4,0,0,0,17-Nov-17,31-Dec-17
openzen,https://icobench.com/ico/openzen/,2.6,2.4,3,3,3,15-Oct-17,15-Nov-17
orio,https://icobench.com/ico/orio/,2.4,2.4,0,0,0,18-Oct-17,18-Nov-17
ox-fina,https://icobench.com/ico/ox-fina/,2.8,2.4,5,5,5,1-Jul-17,31-Jul-17
polkadot,https://icobench.com/ico/polkadot/,2.6,2.4,3,2.4,3,15-Oct-17,27-Oct-17
polymerium,https://icobench.com/ico/polymerium/,1.8,2.4,1.5,1,1,1-Dec-17,15-Jan-18
protos,https://icobench.com/ico/protos/,2.6,2.4,4,3,3,31-Oct-17,30-Nov-17
rafl,https://icobench.com/ico/rafl/,2.4,2.4,0,0,0,15-Nov-17,6-Dec-17
rakugo,https://icobench.com/ico/rakugo/,2.4,2.4,0,0,0,19-Aug-17,19-Sep-17
rialto-ai,https://icobench.com/ico/rialto-ai/,2.9,2.4,5,4,5,1-Jul-17,14-Jul-17
rustbits,https://icobench.com/ico/rustbits/,2.4,2.4,0,0,0,26-Jun-17,31-Jul-17
soycoin,https://icobench.com/ico/soycoin/,2.3,2.4,2,2,2,31-Oct-17,30-Nov-17
starta,https://icobench.com/ico/starta/,2.4,2.4,0,0,0,4-Jul-17,3-Aug-17
status,https://icobench.com/ico/status/,2.4,2.4,0,0,0,20-Jun-17,20-Jun-17
stockblock,https://icobench.com/ico/stockblock/,2.4,2.4,0,0,0,25-Oct-17,25-Nov-17
target-coin,https://icobench.com/ico/target-coin/,2.7,2.4,5,4,4,15-Jul-17,31-Aug-17
techbench,https://icobench.com/ico/techbench/,2.4,2.4,0,0,0,1-Dec-17,30-Dec-17
tezos,https://icobench.com/ico/tezos/,2.7,2.4,2.5,3.5,3,1-Jul-17,13-Jul-17
the-memessenger,https://icobench.com/ico/the-memessenger/,2.4,2.4,0,0,0,26-Aug-17,25-Oct-17
travelcoin,https://icobench.com/ico/travelcoin/,2.4,2.4,0,0,0,5-Jul-17,15-Aug-17
wyrify,https://icobench.com/ico/wyrify/,2.5,2.4,3,3,3,6-Oct-17,14-Oct-17
arc-reserve-currency,https://icobench.com/ico/arc-reserve-currency/,2.4,2.3,3,3,2,14-Dec-17,14-Jan-18
atmatrix,https://icobench.com/ico/atmatrix/,2.3,2.3,0,0,0,18-Aug-17,18-Sep-17
bitconscious-foundation,https://icobench.com/ico/bitconscious-foundation/,2.3,2.3,0,0,0,4-Oct-17,4-Nov-17
bitferry,https://icobench.com/ico/bitferry/,2.3,2.3,0,0,0,1-Nov-17,6-Dec-17
bytom,https://icobench.com/ico/bytom/,2.3,2.3,0,0,0,20-Jun-17,20-Jul-17
delphi-systems,https://icobench.com/ico/delphi-systems/,2.3,2.3,0,0,0,1-Nov-17,15-Dec-17
dls-academy,https://icobench.com/ico/dls-academy/,2.3,2.3,0,0,0,15-Sep-17,15-Oct-17
dropanswer,https://icobench.com/ico/dropanswer/,2.3,2.3,0,0,0,15-Nov-17,15-Dec-17
ethace,https://icobench.com/ico/ethace/,2.7,2.3,2.8,4.2,3.2,23-Dec-17,22-Jan-18
ethereum-link,https://icobench.com/ico/ethereum-link/,2.3,2.3,0,0,0,1-May-17,10-Jun-17
exchange-union,https://icobench.com/ico/exchange-union/,2.3,2.3,0,0,0,7-Aug-17,31-Aug-17
filecoin,https://icobench.com/ico/filecoin/,2.3,2.3,0,0,0,10-Aug-17,10-Sep-17
flying-money,https://icobench.com/ico/flying-money/,2.3,2.3,0,0,0,10-Dec-17,15-Jan-18
incent,https://icobench.com/ico/incent/,2.3,2.3,0,0,0,1-Sep-16,1-Sep-16
kencoin,https://icobench.com/ico/kencoin/,2.3,2.3,0,0,0,22-Aug-17,22-Sep-17
moneytech,https://icobench.com/ico/moneytech/,2.3,2.3,0,0,0,28-Jun-17,2-Aug-17
mothership,https://icobench.com/ico/mothership/,3,2.3,5,4.7,4.7,7-Jul-17,21-Jul-17
neunet,https://icobench.com/ico/neunet/,2.3,2.3,0,0,0,22-Nov-17,8-Dec-17
pluscoin,https://icobench.com/ico/pluscoin/,2.3,2.3,0,0,0,26-Sep-17,10-Oct-17
plutus,https://icobench.com/ico/plutus/,2.3,2.3,0,0,0,30-Jun-16,8-Jul-16
realt,https://icobench.com/ico/realt/,2.3,2.3,0,0,0,7-Sep-17,31-Oct-17
rilcoin,https://icobench.com/ico/rilcoin/,2.3,2.3,0,0,0,15-Oct-17,13-Nov-17
samfins,https://icobench.com/ico/samfins/,2.3,2.3,0,0,0,17-Dec-17,15-Jan-18
sexservice-io,https://icobench.com/ico/sexservice-io/,2.3,2.3,0,0,0,12-Sep-17,22-Oct-17
sine,https://icobench.com/ico/sine/,2.2,2.3,1,2,2,1-Nov-17,22-Nov-17
startmining,https://icobench.com/ico/startmining/,2.3,2.3,0,0,0,18-Sep-17,17-Oct-17
arena,https://icobench.com/ico/arena/,2.1,2.1,0,0,0,18-Aug-17,4-Sep-17
blockstack,https://icobench.com/ico/blockstack/,2.1,2.1,0,0,0,16-Nov-17,1-Dec-17
bmchain,https://icobench.com/ico/bmchain/,1.8,2.1,1,2,1.5,10-Sep-17,29-Dec-17
brisk-pass,https://icobench.com/ico/brisk-pass/,2.1,2.1,0,0,0,11-Nov-17,11-Dec-17
crowddrive,https://icobench.com/ico/crowddrive/,2.1,2.1,0,0,0,10-Dec-17,10-Jan-18
cryptosoft,https://icobench.com/ico/cryptosoft/,2.1,2.1,0,0,0,1-Nov-17,30-Nov-17
digital-developers-fund,https://icobench.com/ico/digital-developers-fund/,2.1,2.1,0,0,0,10-Jul-17,9-Aug-17
digixdao,https://icobench.com/ico/digixdao/,2.1,2.1,0,0,0,29-Mar-16,30-Mar-16
fidcom,https://icobench.com/ico/fidcom/,2.1,2.1,0,0,0,19-Sep-17,19-Oct-17
freedom-streaming,https://icobench.com/ico/freedom-streaming/,2.1,2.1,0,0,0,1-Dec-17,31-Dec-17
lineage-network,https://icobench.com/ico/lineage-network/,2.1,2.1,0,0,0,5-Dec-17,7-Jan-18
mobilego,https://icobench.com/ico/mobilego/,2.1,2.1,0,0,0,25-Apr-17,25-May-17
modoview,https://icobench.com/ico/modoview/,2.1,2.1,0,0,0,1-Oct-17,1-Nov-17
neverdie,https://icobench.com/ico/neverdie/,2.1,2.1,0,0,0,30-Jun-17,1-Sep-17
paquarium,https://icobench.com/ico/paquarium/,2.1,2.1,0,0,0,20-Jul-17,24-Aug-17
propx-nanochain,https://icobench.com/ico/propx-nanochain/,2.1,2.1,0,0,0,Unknown,30-Nov-17
rados,https://icobench.com/ico/rados/,2.1,2.1,0,0,0,1-Sep-17,1-Dec-17
robot-trading,https://icobench.com/ico/robot-trading/,2.1,2.1,0,0,0,3-Nov-17,24-Dec-17
sparc,https://icobench.com/ico/sparc/,2.4,2.1,4,4,3,1-Oct-17,20-Oct-17
teleport,https://icobench.com/ico/teleport/,2.1,2.1,0,0,0,27-Sep-17,27-Oct-17
tokes,https://icobench.com/ico/tokes/,2.1,2.1,0,0,0,2-Dec-16,16-Jan-17
ucoin-cash,https://icobench.com/ico/ucoin-cash/,2.1,2.1,0,0,0,15-Nov-17,15-Dec-17
umbrella-coin,https://icobench.com/ico/umbrella-coin/,2.1,2.1,0,0,0,20-Aug-17,20-Oct-17
viabet,https://icobench.com/ico/viabet/,2.5,2.1,4,4,3,11-Dec-17,7-Jan-18
vista-fintech,https://icobench.com/ico/vista-fintech/,2.1,2.1,0,0,0,1-Aug-17,31-Aug-17
wire-x,https://icobench.com/ico/wire-x/,2.1,2.1,0,0,0,20-Oct-17,20-Nov-17
act,https://icobench.com/ico/act/,2,2,0,0,0,18-Nov-17,18-Jan-18
acuitty,https://icobench.com/ico/acuitty/,2,2,0,0,0,16-Sep-17,16-Nov-17
anonhotels,https://icobench.com/ico/anonhotels/,2.3,2,2.5,3.2,2,22-Nov-17,6-Dec-17
benjacoin,https://icobench.com/ico/benjacoin/,2,2,0,0,0,1-Aug-17,1-Sep-17
bitcaptera,https://icobench.com/ico/bitcaptera/,2,2,0,0,0,7-Dec-17,15-Jan-18
blockchain-neural-system,https://icobench.com/ico/blockchain-neural-system/,2,2,0,0,0,1-Nov-17,30-Nov-17
cherepovets-pipe-rolling-plant,https://icobench.com/ico/cherepovets-pipe-rolling-plant/,2,2,0,0,0,13-Oct-17,15-Dec-17
coindash,https://icobench.com/ico/coindash/,2,2,0,0,0,17-Jul-17,17-Aug-17
daseron,https://icobench.com/ico/daseron/,2,2,0,0,0,14-Aug-17,14-Sep-17
dovu,https://icobench.com/ico/dovu/,2.3,2,2.2,3.2,2.6,3-Oct-17,17-Oct-17
engraved,https://icobench.com/ico/engraved/,2,2,0,0,0,5-Nov-17,3-Dec-17
equi,https://icobench.com/ico/equi/,2,2,0,0,0,15-Aug-17,15-Sep-17
fucktoken,https://icobench.com/ico/fucktoken/,2.2,2,4,4,3,13-Jul-17,13-Jul-17
guidectf,https://icobench.com/ico/guidectf/,2,2,2,2,2,27-Oct-17,29-Dec-17
hextracoin,https://icobench.com/ico/hextracoin/,2.2,2,3,3,2,1-Oct-17,30-Oct-17
kings-distributed-systems,https://icobench.com/ico/kings-distributed-systems/,2,2,0,0,0,1-Oct-17,31-Oct-17
lewt,https://icobench.com/ico/lewt/,2,2,0,0,0,15-Sep-17,15-Oct-17
moeda,https://icobench.com/ico/moeda/,2,2,0,0,0,28-Jul-17,28-Aug-17
s-coin,https://icobench.com/ico/s-coin/,2,2,0,0,0,8-Dec-17,21-Jan-18
sahara-chain,https://icobench.com/ico/sahara-chain/,2,2,0,0,0,20-Oct-17,29-Dec-17
securitypluscloud,https://icobench.com/ico/securitypluscloud/,2,2,0,0,0,22-Nov-17,6-Jan-18
shinecoin,https://icobench.com/ico/shinecoin/,2,2,0,0,0,25-Jul-17,25-Aug-17
speed-mining-service,https://icobench.com/ico/speed-mining-service/,2,2,2,2,2,27-Oct-17,10-Nov-17
teamcoin,https://icobench.com/ico/teamcoin/,2,2,0,0,0,1-Sep-17,15-Sep-17
tensorbox,https://icobench.com/ico/tensorbox/,2.1,2,3,2,2,2-Oct-17,16-Oct-17
the-praetorian-group,https://icobench.com/ico/the-praetorian-group/,2.2,2,3,3,3,1-Dec-17,15-Dec-17
u-cash,https://icobench.com/ico/u-cash/,2,2,2.2,2,2,8-Sep-17,8-Jan-18
vanillaplay,https://icobench.com/ico/vanillaplay/,2,2,0,0,0,21-Sep-17,21-Oct-17
vdice,https://icobench.com/ico/vdice/,2,2,0,0,0,15-Nov-16,15-Dec-16
autoria,https://icobench.com/ico/autoria/,1.9,1.9,0,0,0,14-Jul-17,4-Aug-17
battle-ball,https://icobench.com/ico/battle-ball/,2.2,1.9,2.5,3,2.5,10-Nov-17,25-Dec-17
betking,https://icobench.com/ico/betking/,1.9,1.9,0,0,0,7-Aug-17,4-Sep-17
crazybet,https://icobench.com/ico/crazybet/,1.9,1.9,0,0,0,23-Jul-17,10-Aug-17
cryptoforecast,https://icobench.com/ico/cryptoforecast/,1.9,1.9,0,0,0,15-Apr-17,15-May-17
cryptoping,https://icobench.com/ico/cryptoping/,1.9,1.9,0,0,0,25-May-17,24-Jun-17
dome-platform,https://icobench.com/ico/dome-platform/,1.9,1.9,0,0,0,2-Oct-17,2-Nov-17
encryptotel,https://icobench.com/ico/encryptotel/,1.9,1.9,0,0,0,24-Apr-17,31-May-17
enledger,https://icobench.com/ico/enledger/,1.9,1.9,0,0,0,1-Aug-17,31-Aug-17
estate-coin,https://icobench.com/ico/estate-coin/,1.7,1.9,2,1,1,1-Sep-17,12-Oct-17
eth-lottery,https://icobench.com/ico/eth-lottery/,2.1,1.9,3,3,2,21-Oct-17,21-Nov-17
ethbooks,https://icobench.com/ico/ethbooks/,1.9,1.9,0,0,0,18-Sep-17,20-Oct-17
etheriya,https://icobench.com/ico/etheriya/,1.9,1.9,0,0,0,21-Jun-17,10-Aug-17
folio-ninja,https://icobench.com/ico/folio-ninja/,1.9,1.9,0,0,0,9-Sep-17,9-Oct-17
fujinto,https://icobench.com/ico/fujinto/,1.9,1.9,0,0,0,10-Aug-17,10-Sep-17
fundaria,https://icobench.com/ico/fundaria/,1.9,1.9,0,0,0,22-Nov-17,22-Dec-17
hirebits,https://icobench.com/ico/hirebits/,1.9,1.9,0,0,0,15-Dec-17,14-Jan-18
indigo-racing,https://icobench.com/ico/indigo-racing/,2,1.9,3,2,2,1-Nov-17,1-Dec-17
mobilecoin,https://icobench.com/ico/mobilecoin/,1.9,1.9,0,0,0,29-Dec-17,19-Jan-18
monkey-capital,https://icobench.com/ico/monkey-capital/,1.9,1.9,0,0,0,8-Aug-17,9-Sep-17
neurobot,https://icobench.com/ico/neurobot/,1.5,1.9,1.1,1.1,1,11-Oct-17,31-Dec-17
novacool,https://icobench.com/ico/novacool/,1.9,1.9,0,0,0,26-Oct-17,23-Nov-17
pcc,https://icobench.com/ico/pcc/,1.9,1.9,0,0,0,1-Sep-17,20-Nov-17
saleshustler,https://icobench.com/ico/saleshustler/,1.9,1.9,0,0,0,21-Nov-17,22-Dec-17
smart-investment-fund,https://icobench.com/ico/smart-investment-fund/,1.9,1.9,0,0,0,1-Aug-17,15-Sep-17
startaround,https://icobench.com/ico/startaround/,1.7,1.9,1,1,1,20-Dec-17,20-Jan-18
uhub,https://icobench.com/ico/uhub/,1.9,1.9,0,0,0,25-Nov-17,10-Dec-17
value-coin,https://icobench.com/ico/value-coin/,2.1,1.9,3,3,2,15-Sep-17,31-Oct-17
virtual-cash-back,https://icobench.com/ico/virtual-cash-back/,1.9,1.9,0,0,0,19-Jul-17,19-Oct-17
zen-protocol,https://icobench.com/ico/zen-protocol/,1.9,1.9,0,0,0,30-Nov-17,30-Dec-17
akrocoin,https://icobench.com/ico/akrocoin/,1.8,1.8,0,0,0,18-Dec-17,9-Jan-18
algo-land,https://icobench.com/ico/algo-land/,2.1,1.8,2,3,3,1-Nov-17,10-Dec-17
aragon,https://icobench.com/ico/aragon/,2.1,1.8,4,5,5,17-May-17,17-May-17
artemine,https://icobench.com/ico/artemine/,1.8,1.8,0,0,0,14-Sep-17,14-Oct-17
bitcrystals,https://icobench.com/ico/bitcrystals/,1.6,1.8,1,1,1,4-Aug-15,3-Sep-15
bitfinite,https://icobench.com/ico/bitfinite/,1.4,1.8,1,1,1,18-Dec-17,17-Jan-18
blockchain-capital,https://icobench.com/ico/blockchain-capital/,1.8,1.8,0,0,0,10-Apr-17,10-Apr-17
bolenum,https://icobench.com/ico/bolenum/,1.8,1.8,0,0,0,15-Jul-17,14-Aug-17
camx,https://icobench.com/ico/camx/,1.8,1.8,0,0,0,16-Nov-17,18-Dec-17
compcoin,https://icobench.com/ico/compcoin/,1.8,1.8,0,0,0,14-Jul-17,31-Jul-17
droplex,https://icobench.com/ico/droplex/,1.8,1.8,0,0,0,30-Jul-17,13-Aug-17
ecobit,https://icobench.com/ico/ecobit/,1.6,1.8,1,1,1,9-Apr-17,15-Jun-17
ethereum-high,https://icobench.com/ico/ethereum-high/,1.8,1.8,0,0,0,20-Nov-17,24-Dec-17
ethereum-movie-venture,https://icobench.com/ico/ethereum-movie-venture/,1.8,1.8,0,0,0,19-Mar-17,17-Apr-17
gift-token,https://icobench.com/ico/gift-token/,1.8,1.8,0,0,0,15-Nov-17,10-Jan-18
gomineworld,https://icobench.com/ico/gomineworld/,2,1.8,2,3,2,7-Oct-17,7-Nov-17
karbon,https://icobench.com/ico/karbon/,2,1.8,4,3,3,26-Aug-17,23-Sep-17
magos,https://icobench.com/ico/magos/,1.8,1.8,0,0,0,16-Aug-17,30-Sep-17
moncrypt,https://icobench.com/ico/moncrypt/,1.8,1.8,0,0,0,20-Sep-17,20-Oct-17
rosenbridge-digital,https://icobench.com/ico/rosenbridge-digital/,1.8,1.8,0,0,0,1-Sep-17,6-Oct-17
sunmultiwallet,https://icobench.com/ico/sunmultiwallet/,1.9,1.8,2,3,2,10-Oct-17,10-Dec-17
sur-ple,https://icobench.com/ico/sur-ple/,1.8,1.8,0,0,0,14-Nov-17,15-Dec-17
thankyou,https://icobench.com/ico/thankyou/,1.8,1.8,1,3,2,17-Aug-17,5-Oct-17
veritaseum,https://icobench.com/ico/veritaseum/,1.8,1.8,0,0,0,25-Apr-17,26-May-17
verto-exchange-token,https://icobench.com/ico/verto-exchange-token/,1.8,1.8,0,0,0,1-Dec-17,27-Dec-17
w3coins,https://icobench.com/ico/w3coins/,1.8,1.8,0,0,0,10-Jul-17,25-Aug-17
abab,https://icobench.com/ico/abab/,1.6,1.6,0,0,0,15-Sep-17,15-Oct-17
agricoin,https://icobench.com/ico/agricoin/,1.6,1.6,0,0,0,1-Nov-17,20-Nov-17
apollo-dae,https://icobench.com/ico/apollo-dae/,1.7,1.6,3,2,2,30-Dec-17,31-Dec-17
beuthereum,https://icobench.com/ico/beuthereum/,1.6,1.6,0,0,0,18-Dec-17,12-Jan-18
bytebet,https://icobench.com/ico/bytebet/,1.7,1.6,2,2,2,21-Nov-17,29-Nov-17
comsa,https://icobench.com/ico/comsa/,1.6,1.6,0,0,0,2-Oct-17,6-Nov-17
consolo,https://icobench.com/ico/consolo/,1.6,1.6,0,0,0,25-Nov-17,25-Dec-17
dolecoin,https://icobench.com/ico/dolecoin/,1.6,1.6,1,3,1,4-Dec-17,30-Dec-17
gamecoin,https://icobench.com/ico/gamecoin/,1.6,1.6,0,0,0,11-Sep-17,29-Sep-17
knows,https://icobench.com/ico/knows/,1.7,1.6,1,3,2,17-Jul-17,17-Aug-17
lust,https://icobench.com/ico/lust/,1.6,1.6,0,0,0,18-Oct-17,18-Nov-17
macroverse,https://icobench.com/ico/macroverse/,1.6,1.6,0,0,0,1-Jul-17,29-Sep-17
smart-progress,https://icobench.com/ico/smart-progress/,1.6,1.6,0,0,0,22-Oct-17,21-Nov-17
tewtew,https://icobench.com/ico/tewtew/,1.6,1.6,0,0,0,7-Oct-17,15-Oct-17
bankcoin,https://icobench.com/ico/bankcoin/,1.5,1.5,0,0,0,5-Nov-16,19-Dec-16
beatle,https://icobench.com/ico/beatle/,1.5,1.5,0,0,0,8-Nov-17,17-Nov-17
biopaycoin,https://icobench.com/ico/biopaycoin/,2.2,1.5,3.5,3.5,3,4-Oct-17,1-Nov-17
connect,https://icobench.com/ico/connect/,1.5,1.5,0,0,0,20-Nov-17,25-Dec-17
crowd-crypto-fund,https://icobench.com/ico/crowd-crypto-fund/,1.9,1.5,2,3,2.6,19-Oct-17,19-Nov-17
cyberx,https://icobench.com/ico/cyberx/,1.7,1.5,2,3,2,5-Nov-17,30-Dec-17
energizium,https://icobench.com/ico/energizium/,1.5,1.5,0,0,0,1-Dec-17,1-Jan-18
ethereum-metal,https://icobench.com/ico/ethereum-metal/,1.5,1.5,0,0,0,2-Dec-17,31-Dec-17
etherflyer,https://icobench.com/ico/etherflyer/,1.5,1.5,0,0,0,24-Nov-17,23-Dec-17
etheroll,https://icobench.com/ico/etheroll/,1.5,1.5,0,0,0,13-Feb-17,27-Feb-17
solomon-exchange,https://icobench.com/ico/solomon-exchange/,2,1.5,1,5,4,28-Aug-17,28-Sep-17
t8coin,https://icobench.com/ico/t8coin/,1.5,1.5,0,0,0,8-Sep-17,22-Sep-17
trafficx,https://icobench.com/ico/trafficx/,1.5,1.5,0,0,0,13-Sep-17,14-Oct-17
tribetoken,https://icobench.com/ico/tribetoken/,1.7,1.5,2,3,2,24-Jul-17,14-Aug-17
uquid,https://icobench.com/ico/uquid/,1.5,1.5,0,0,0,2-Oct-17,7-Nov-17
wi-fi-global,https://icobench.com/ico/wi-fi-global/,2,1.5,2.7,4,2.3,15-Dec-17,15-Jan-18
zengold,https://icobench.com/ico/zengold/,1.5,1.5,0,0,0,26-May-17,9-Jun-17
7ype,https://icobench.com/ico/7ype/,1.4,1.4,0,0,0,17-Jul-17,7-Oct-17
beyond-the-void,https://icobench.com/ico/beyond-the-void/,1.4,1.4,0,0,0,1-Nov-16,30-Nov-16
bitpark-coin,https://icobench.com/ico/bitpark-coin/,1.4,1.4,0,0,0,15-Sep-16,20-Oct-16
btcsearch,https://icobench.com/ico/btcsearch/,1.5,1.4,2,2,2,10-Sep-17,10-Nov-17
coinbet,https://icobench.com/ico/coinbet/,1.7,1.4,2,3,3,5-Oct-17,5-Nov-17
cryptex-network,https://icobench.com/ico/cryptex-network/,1.3,1.4,1,1,1,1-Dec-17,15-Dec-17
cypher,https://icobench.com/ico/cypher/,1.4,1.4,0,0,0,20-Oct-17,23-Oct-17
e4row,https://icobench.com/ico/e4row/,1.4,1.4,0,0,0,2-May-17,23-May-17
first-token-asia,https://icobench.com/ico/first-token-asia/,1.2,1.4,1,1,1,26-Nov-17,21-Jan-18
spark-coin,https://icobench.com/ico/spark-coin/,1.4,1.4,0,0,0,1-Nov-17,31-Dec-17
tokencard,https://icobench.com/ico/tokencard/,1.7,1.4,4,4,5,2-May-17,2-May-17
v-coins,https://icobench.com/ico/v-coins/,1.4,1.4,0,0,0,15-Nov-17,15-Dec-17
300-token,https://icobench.com/ico/300-token/,1.3,1.3,0,0,0,30-Jun-17,6-Jul-17
arcade-city,https://icobench.com/ico/arcade-city/,1.3,1.3,0,0,0,Unknown,15-Nov-16
battledrome,https://icobench.com/ico/battledrome/,1.3,1.3,0,0,0,1-Jul-17,5-Aug-17
cryptochip,https://icobench.com/ico/cryptochip/,1.2,1.3,1,1,1,29-Sep-17,29-Oct-17
fapcoin,https://icobench.com/ico/fapcoin/,1.3,1.3,1,2,1,15-Sep-17,31-Oct-17
foxcasino,https://icobench.com/ico/foxcasino/,2.1,1.3,3.4,2.8,2.8,18-Dec-17,31-Dec-17
hamilton,https://icobench.com/ico/hamilton/,1.5,1.3,2,3,2,1-Nov-17,1-Dec-17
makeitviral,https://icobench.com/ico/makeitviral/,1.3,1.3,0,0,0,18-Jul-17,1-Nov-17
mcap,https://icobench.com/ico/mcap/,1.8,1.3,1,4,4,27-Apr-17,7-May-17
newbium,https://icobench.com/ico/newbium/,1.3,1.3,0,0,0,1-May-16,31-May-16
raiden-network,https://icobench.com/ico/raiden-network/,1.3,1.3,0,0,0,18-Oct-17,1-Nov-17
rainbow-currency,https://icobench.com/ico/rainbow-currency/,1.3,1.3,0,0,0,6-Nov-17,17-Nov-17
s3entigraph,https://icobench.com/ico/s3entigraph/,1.3,1.3,0,0,0,14-Aug-17,13-Sep-17
silkos,https://icobench.com/ico/silkos/,1.3,1.3,0,0,0,1-Nov-17,26-Nov-17
skincoin,https://icobench.com/ico/skincoin/,1.8,1.3,4,5,4,21-Jun-17,21-Jul-17
