rank,name,link,symbol,website,chat
1213,ZenGold,https://coinmarketcap.com/currencies/zengold/,ZENGOLD,http://www.zengold.org/,
1214,Alphabit,https://coinmarketcap.com/currencies/alphabitcoinfund/,ABC,http://www.alphabitcoinfund.com/,
1215,LiteCoin Gold,https://coinmarketcap.com/currencies/litecoin-gold/,LTG,http://www.litecoingold.info/,
1216,PlexCoin,https://coinmarketcap.com/currencies/plexcoin/,PLX,https://www.plexcoin.com/,https://t.me/plex_live
1217,Fonziecoin,https://coinmarketcap.com/currencies/fonziecoin/,FONZ,,
1218,VPNCoin,https://coinmarketcap.com/currencies/vpncoin/,VASH,http://www.bitnet.cc/,
1219,Leverj,https://coinmarketcap.com/currencies/leverj/,LEV,https://www.leverj.io/,https://t.me/joinchat/C-gLzkMqKr1zmoeS-ZQePg
1220,SIGMAcoin,https://coinmarketcap.com/currencies/sigmacoin/,SIGMA,http://www.sigmacoin.org/,
1221,Animecoin,https://coinmarketcap.com/currencies/animecoin/,ANI,http://anime-coin.com/,
1222,Spectre.ai Utility Token,https://coinmarketcap.com/currencies/spectre-utility/,SXUT,http://www.spectre.ai/,https://t.me/joinchat/FlBl_UORqQZo-FbiPkHikA
1223,MSD,https://coinmarketcap.com/currencies/msd/,MSD,https://mymsdspace.com/,https://t.me/MsdCommunity
1224,Suretly,https://coinmarketcap.com/currencies/suretly/,SUR,https://www.suretly.com/,
1225,eGold,https://coinmarketcap.com/currencies/egold/,EGOLD,https://egoldtoken.org/,https://t.me/eGoldToken
1226,Cubits,https://coinmarketcap.com/currencies/cubits/,QBT,http://qbt.scificrypto.info/,
1227,Bitok,https://coinmarketcap.com/currencies/bitok/,BITOK,http://bitok.online/,
1228,Akuya Coin,https://coinmarketcap.com/currencies/akuya-coin/,AKY,http://akuyacoin.co/,
1229,SafeCoin,https://coinmarketcap.com/currencies/safecoin/,SFE,,
1230,Sand Coin,https://coinmarketcap.com/currencies/sand-coin/,SND,https://en.sandcoin.io/,
1231,FAPcoin,https://coinmarketcap.com/currencies/fapcoin/,FAP,http://fapcoin.io/,https://discord.gg/tfuqMSA
1232,DimonCoin,https://coinmarketcap.com/currencies/dimoncoin/,FUDD,https://dimoncoin.org/,"https://t.me/joinchat/FMgt2kLW5QzgLI7Ub9c0kQ , https://t.me/DimonCoinFUDD"
1233,WandX,https://coinmarketcap.com/currencies/wandx/,WAND,https://www.wandx.co/,"https://t.me/wandxbeta , https://wandx.slack.com/"
1234,PeepCoin,https://coinmarketcap.com/currencies/peepcoin/,PCN,,
1235,TerraNova,https://coinmarketcap.com/currencies/terranova/,TER,,
1236,Storjcoin X,https://coinmarketcap.com/currencies/storjcoin-x/,SJCX,http://storj.io,http://slack.storj.io
1237,TurboCoin,https://coinmarketcap.com/currencies/turbocoin/,TURBO,http://turboproject.org/,
1238,Peacecoin,https://coinmarketcap.com/currencies/peacecoin/,PEC,,
1239,Wowcoin,https://coinmarketcap.com/currencies/wowcoin/,WOW,,
1240,MergeCoin,https://coinmarketcap.com/currencies/mergecoin/,MGC,http://www.mergecoin.com/,
1241,UNCoin,https://coinmarketcap.com/currencies/uncoin/,UNC,http://uncoin.org/,
1242,Rcoin,https://coinmarketcap.com/currencies/rcoin/,RCN,http://www.rcoineu.com/,
1243,Vulcano,https://coinmarketcap.com/currencies/vulcano/,VULC,https://vulcanocoin.club/,https://discordapp.com/invite/DcF3rjZ
1244,WeAreSatoshi,https://coinmarketcap.com/currencies/wearesatoshi/,WSX,http://www.wsx.co.in,
1245,Sharkcoin,https://coinmarketcap.com/currencies/sharkcoin/,SAK,http://www.sharkcoin.org,
1246,Golfcoin,https://coinmarketcap.com/currencies/golfcoin/,GOLF,,
1247,UniversalRoyalCoin,https://coinmarketcap.com/currencies/universalroyalcoin/,UNRC,https://universalroyalcoin.com/,
1248,EDRCoin,https://coinmarketcap.com/currencies/edrcoin/,EDRC,https://edrcoin.com/,
1249,Nimfamoney,https://coinmarketcap.com/currencies/nimfamoney/,NIMFA,https://nimfamoney.io/,http://t.me/nimfamoney
1250,Skeincoin,https://coinmarketcap.com/currencies/skeincoin/,SKC,http://skeincoin.co/,"https://discord.gg/qGpkFrP , https://t.me/joinchat/CqeByhFOKhuFmMjWYN356g"
1251,MarxCoin,https://coinmarketcap.com/currencies/marxcoin/,MARX,https://www.marxcoin.com/,
1252,T-coin,https://coinmarketcap.com/currencies/t-coin/,TCOIN,http://www.trcplatform.com/,
1253,Cash Poker Pro,https://coinmarketcap.com/currencies/cash-poker-pro/,CASH,https://cashpokerpro.io/,https://t.me/cashpokerpro
1254,Karmacoin,https://coinmarketcap.com/currencies/karmacoin/,KARMA,http://www.givekarma.net/,
1255,DynamicCoin,https://coinmarketcap.com/currencies/dynamiccoin/,DMC,http://dynamiccoin.org/,
1256,Matryx,https://coinmarketcap.com/currencies/matryx/,MTX,https://matryx.ai/,https://t.me/matryxai
1257,Phantomx,https://coinmarketcap.com/currencies/phantomx/,PNX,https://phantomx.co/,https://t.me/joinchat/GuzdQUN9fdpX3fSJ4bqWTQ
1258,BTCMoon,https://coinmarketcap.com/currencies/btcmoon/,BTCM,https://btcmoon.info/,
1259,Triaconta,https://coinmarketcap.com/currencies/triaconta/,TRIA,https://triaconta.com/,https://t.me/joinchat/GJvc6AyQQtKKkjzjq-cbZw
1260,RubleBit,https://coinmarketcap.com/currencies/rublebit/,RUBIT,http://rublebit.com/,
1261,FlappyCoin,https://coinmarketcap.com/currencies/flappycoin/,FLAP,https://flappycoins.wordpress.com/,
1262,ANRYZE,https://coinmarketcap.com/currencies/anryze/,RYZ,https://anryze.com/,"https://telegram.me/anryze_tokensale , https://t.me/anryze"
1263,Compcoin,https://coinmarketcap.com/currencies/compcoin/,CMP,https://compcoin.com/,
1264,Magnetcoin,https://coinmarketcap.com/currencies/magnetcoin/,MAGN,https://magnetcoin.net/,
1265,Bitcoin Silver,https://coinmarketcap.com/currencies/bitcoin-silver/,BTCS,https://bitcoinsilver.io/,https://t.me/bitcoinsilverbtcs
1266,CORION,https://coinmarketcap.com/currencies/corion/,COR,https://www.corion.io/,
1267,Macro,https://coinmarketcap.com/currencies/macro1/,MCR,http://whatismacro.com/,
1268,UR,https://coinmarketcap.com/currencies/ur/,UR,https://ur.technology/,
1269,LandCoin,https://coinmarketcap.com/currencies/landcoin/,LDCN,http://landcoin.co/,
1270,XTD Coin,https://coinmarketcap.com/currencies/xtd-coin/,XTD,,
1271,Soma,https://coinmarketcap.com/currencies/soma/,SCT,https://soma.co/,https://t.me/Somacommunity
1272,Sakuracoin,https://coinmarketcap.com/currencies/sakuracoin/,SKR,http://sakuracoin.com/,
1273,Musiconomi,https://coinmarketcap.com/currencies/musiconomi/,MCI,https://musiconomi.com/,https://musiconomi.slack.com
1274,Zilbercoin,https://coinmarketcap.com/currencies/zilbercoin/,ZBC,http://zilbercoin.space/,
1275,Fazzcoin,https://coinmarketcap.com/currencies/fazzcoin/,FAZZ,http://fazzcoin.org/,
1276,BlazerCoin,https://coinmarketcap.com/currencies/blazercoin/,BLAZR,http://blazercoin.cf/,
1277,Dutch Coin,https://coinmarketcap.com/currencies/dutch-coin/,DUTCH,https://www.dutchcoin.net/,
1278,Minex,https://coinmarketcap.com/currencies/minex/,MINEX,http://minexteam.com/,
1279,GlassCoin,https://coinmarketcap.com/currencies/glasscoin/,GLS,https://glasscoin.io/,
1280,iBTC,https://coinmarketcap.com/currencies/ibtc/,IBTC,http://ibtctoken.com/,https://t.me/joinchat/FNH590OePKXIG4kci-Z--w
1281,TopCoin,https://coinmarketcap.com/currencies/topcoin/,TOP,http://topcoin.us/,
1282,BitAlphaCoin,https://coinmarketcap.com/currencies/bitalphacoin/,BAC,http://bitalphacoin.com/,
1283,Donationcoin,https://coinmarketcap.com/currencies/donationcoin/,DON,http://donationcoin.org/,
1284,FireFlyCoin,https://coinmarketcap.com/currencies/fireflycoin/,FFC,,
1285,Leek Coin,https://coinmarketcap.com/currencies/leekico/,LEEK,https://www.leekico.com,
1286,SHACoin,https://coinmarketcap.com/currencies/shacoin/,SHA,"http://www.shacoin2.com/ , http://shacoin.org/",
1287,Huncoin,https://coinmarketcap.com/currencies/huncoin/,HNC,http://huncoin.org/,
1288,EventChain,https://coinmarketcap.com/currencies/eventchain/,EVC,https://eventchain.io/,https://www.t.me/EventChain
1289,Wink,https://coinmarketcap.com/currencies/wink/,WINK,,
1290,GAY Money,https://coinmarketcap.com/currencies/gaycoin/,GAY,http://www.gaycoin.online/,
1291,Everus,https://coinmarketcap.com/currencies/everus/,EVR,https://everus.org/,
1292,Granite,https://coinmarketcap.com/currencies/granitecoin/,GRN,http://www.granitecoin.com/,
1293,Wi Coin,https://coinmarketcap.com/currencies/wi-coin/,WIC,https://www.cryptowi.com/,https://t.me/WiCoin
1294,TodayCoin,https://coinmarketcap.com/currencies/todaycoin/,TODAY,,
1295,Avoncoin,https://coinmarketcap.com/currencies/avoncoin/,ACN,http://avoncoin.org/,
1296,Antimatter,https://coinmarketcap.com/currencies/antimatter/,ANTX,,
1297,Chronologic,https://coinmarketcap.com/currencies/chronologic/,DAY,https://chronologic.network/,
1298,Francs,https://coinmarketcap.com/currencies/francs/,FRN,http://www.francs.paris/,
1299,Tellurion,https://coinmarketcap.com/currencies/tellurion/,TELL,http://www.tellurion.info/,
1300,EncryptoTel [ETH],https://coinmarketcap.com/currencies/encryptotel-eth/,ETT,,
1301,Elacoin,https://coinmarketcap.com/currencies/elacoin/,ELC,http://elc.22web.org/,
1302,Bitbase,https://coinmarketcap.com/currencies/bitbase/,BTBc,https://bitbase.io,https://t.me/bitbasecoin
1303,Bitcedi,https://coinmarketcap.com/currencies/bitcedi/,BXC,http://bitcedi.online/,
1304,ZSEcoin,https://coinmarketcap.com/currencies/zsecoin/,ZSE,https://zsecoin.com/,
1305,LePen,https://coinmarketcap.com/currencies/lepen/,LEPEN,,
1306,MoneyCoin,https://coinmarketcap.com/currencies/moneycoin/,MONEY,http://moneycoin.pw/,
1307,Primulon,https://coinmarketcap.com/currencies/primulon/,PRIMU,https://www.primulon.com/,
1308,DeusCoin,https://coinmarketcap.com/currencies/deuscoin/,DEUS,http://deuscoin.org/,
1309,iQuant,https://coinmarketcap.com/currencies/iquant/,IQT,http://www.5iquant.org/,https://t.me/joinchat/Gb_-VkNbQxOWML3GfT9yGA
1310,HODL Bucks,https://coinmarketcap.com/currencies/hodl-bucks/,HDLB,http://www.hodlbucks.com/,
1311,Digital Bullion Gold,https://coinmarketcap.com/currencies/digital-bullion-gold/,DBG,http://digitalbulliongold.com/,
1312,Safe Trade Coin,https://coinmarketcap.com/currencies/safe-trade-coin/,XSTC,http://safetrade.co.in/,
1313,UAHPay,https://coinmarketcap.com/currencies/uahpay/,UAHPAY,https://www.uahpay.com/,
1314,UGAIN,https://coinmarketcap.com/currencies/ugain/,GAIN,,
1315,Bastonet,https://coinmarketcap.com/currencies/bastonet/,BSN,http://www.bastonet.com/,
1316,AlpaCoin,https://coinmarketcap.com/currencies/alpacoin/,APC,http://alpacoin.com/,
1317,netBit,https://coinmarketcap.com/currencies/netbit/,NBIT,,
1318,Moneta,https://coinmarketcap.com/currencies/moneta2/,MONETA,http://moneta.io/,
1319,10M Token,https://coinmarketcap.com/currencies/10mtoken/,10MT,https://www.10mtoken.com/,
1320,Runners,https://coinmarketcap.com/currencies/runners/,RUNNERS,https://runners.cash/,
1321,TrickyCoin,https://coinmarketcap.com/currencies/trickycoin/,TRICK,,
1322,Blockchain Index,https://coinmarketcap.com/currencies/blockchain-index/,BLX,https://www.iconomi.net/dashboard/#/INDEX,
1323,LinkedCoin,https://coinmarketcap.com/currencies/linkedcoin/,LKC,https://www.linkedcoin.com/,
1324,Voyacoin,https://coinmarketcap.com/currencies/voyacoin/,VOYA,,
1325,Birds,https://coinmarketcap.com/currencies/birds/,BIRDS,https://www.birdscoin.com/,
1326,RoyalCoin,https://coinmarketcap.com/currencies/royalcoin/,ROYAL,,
1327,Cheapcoin,https://coinmarketcap.com/currencies/cheapcoin/,CHEAP,,
1328,eUSD,https://coinmarketcap.com/currencies/eusd/,EUSD,http://www.eusd.io/,
1329,President Trump,https://coinmarketcap.com/currencies/president-trump/,PRES,http://trump.2016coin.org/,
1330,CyberCoin,https://coinmarketcap.com/currencies/cybercoin/,CC,http://www.cybercoin.space/,
1331,Halloween Coin,https://coinmarketcap.com/currencies/halloween-coin/,HALLO,,
1332,Bitcoin2x,https://coinmarketcap.com/currencies/bitcoin2x/,BTC2X,http://bitcoin-2x.org/,https://t.me/joinchat/GR59BhBzbnh1GHbGAU6nqQ
1333,Dashs,https://coinmarketcap.com/currencies/dashs/,DASHS,http://dashscrypt.com/,
1334,Rupaya [OLD],https://coinmarketcap.com/currencies/rupaya-old/,RUPX,http://www.rupayacoin.org/,
1335,Global Business Revolution,https://coinmarketcap.com/currencies/global-business-revolution/,GBRC,https://gbrcoin.com/,
1336,Natcoin,https://coinmarketcap.com/currencies/natcoin/,NTC,https://www.natcoin.io/,
1337,High Gain,https://coinmarketcap.com/currencies/high-gain/,HIGH,http://www.highgain.ltd/,
1338,Topaz Coin,https://coinmarketcap.com/currencies/topaz/,TOPAZ,,
1339,First Bitcoin,https://coinmarketcap.com/currencies/first-bitcoin/,BIT,http://bitcoincapitalcorp.com/,
1340,BetaCoin,https://coinmarketcap.com/currencies/betacoin/,BET,https://betacoin.info/,
1341,Aseancoin,https://coinmarketcap.com/currencies/aseancoin/,ASN,https://asncoin.com,
1342,Happy Creator Coin,https://coinmarketcap.com/currencies/happy-creator-coin/,HCC,http://www.hccunited.net/,
1343,DarkLisk,https://coinmarketcap.com/currencies/darklisk/,DISK,,
1344,Regacoin,https://coinmarketcap.com/currencies/regacoin/,REGA,https://regaco.in/,
1345,PeopleCoin,https://coinmarketcap.com/currencies/peoplecoin/,MEN,https://www.peoplecoin.pw/,
1346,Operand,https://coinmarketcap.com/currencies/operand/,OP,http://www.operand.money/,
1347,Swapcoin,https://coinmarketcap.com/currencies/swapcoin/,SWP,https://swapity.io/,
1348,Hyper TV,https://coinmarketcap.com/currencies/hyper-tv/,HYTV,https://www.hypertvtoken.info/,https://t.me/HYPERTVOFF
1349,The Vegan Initiative,https://coinmarketcap.com/currencies/the-vegan-initiative/,XVE,,
1350,eBIT,https://coinmarketcap.com/currencies/ebit/,EBIT,https://www.ebit.trade/,https://t.me/joinchat/E6_NOUQsu1IybZhT5vI85g
1351,TeamUp,https://coinmarketcap.com/currencies/teamup/,TEAM,,
1352,GoldMaxCoin,https://coinmarketcap.com/currencies/goldmaxcoin/,GMX,http://gmxcoin.org/,
1353,PayPeer,https://coinmarketcap.com/currencies/paypeer/,PAYP,http://www.paypeer.pw/,
1354,Infinity Pay,https://coinmarketcap.com/currencies/infinity-pay/,IPY,https://infinitypay.org/,https://t.me/joinchat/HESRhECjhPaOQ8AC0nlgVg
1355,Tattoocoin (Limited Edition),https://coinmarketcap.com/currencies/tattoocoin-limited/,TLE,http://tattoocoin.net/,
1356,OX Fina,https://coinmarketcap.com/currencies/ox-fina/,OX,http://oxfina.com,
1357,Yescoin,https://coinmarketcap.com/currencies/yescoin/,YES,http://yescoin.us/,
1358,Lazaruscoin,https://coinmarketcap.com/currencies/lazaruscoin/,LAZ,http://lazaruscoin.com/,
1359,Internet of Things,https://coinmarketcap.com/currencies/internet-of-things/,XOT,http://iotcoin.io/,
1360,STEX,https://coinmarketcap.com/currencies/stex/,STEX,https://stocks.exchange/ico,
1361,WA Space,https://coinmarketcap.com/currencies/wa-space/,WA,http://www.wa3529.com/,
1362,Mavro,https://coinmarketcap.com/currencies/mavro/,MAVRO,http://mavro.org/,
1363,International Diamond,https://coinmarketcap.com/currencies/international-diamond/,XID,http://xidcoin.com/,
1364,KashhCoin,https://coinmarketcap.com/currencies/kashhcoin/,KASHH,http://www.kashhcoin.com/,
1365,Facecoin,https://coinmarketcap.com/currencies/facecoin/,FC,http://facecoin.tech/,
1366,Cashme,https://coinmarketcap.com/currencies/cashme/,CME,,
1367,SnakeEyes,https://coinmarketcap.com/currencies/snakeeyes/,SNAKE,,
1368,President Johnson,https://coinmarketcap.com/currencies/president-johnson/,GARY,http://johnson.2016coin.org/,
1369,UtaCoin,https://coinmarketcap.com/currencies/utacoin/,UTA,http://www.goodtime.life/,
1370,TheCreed,https://coinmarketcap.com/currencies/thecreed/,TCR,http://thecreed.tech/,
1371,PinkDog,https://coinmarketcap.com/currencies/pinkdog/,PDG,http://www.pinkdog.party/,
1372,Pabyosi Coin (Special),https://coinmarketcap.com/currencies/pabyosi-coin-special/,PCS,http://pcsblockchain.com/,
1373,PokeCoin,https://coinmarketcap.com/currencies/pokecoin/,POKE,,
1374,TeslaCoilCoin,https://coinmarketcap.com/currencies/teslacoilcoin/,TESLA,http://teslacoilcoin.org/,
1375,GameLeagueCoin,https://coinmarketcap.com/currencies/gameleaguecoin/,GML,https://bitcointalk.org/index.php?topic=595779.0,
1376,MobileCash,https://coinmarketcap.com/currencies/mobilecash/,MBL,http://www.mbl.cash/,
1377,BITFID,https://coinmarketcap.com/currencies/bitfid/,FID,https://www.bitfid.com/,
1378,X2,https://coinmarketcap.com/currencies/x2/,X2,,
1379,NamoCoin,https://coinmarketcap.com/currencies/namocoin/,NAMO,http://namocoin.co.in/,
1380,Quotient,https://coinmarketcap.com/currencies/quotient/,XQN,,
1381,Yellow Token,https://coinmarketcap.com/currencies/yellow-token/,YEL,http://yellow-token.com/,https://t.me/yellowtoken
1382,eLTC,https://coinmarketcap.com/currencies/eltc/,ELTC2,http://www.eltc.io/,
1383,CBD Crystals,https://coinmarketcap.com/currencies/cbd-crystals/,CBD,,
1384,AvatarCoin,https://coinmarketcap.com/currencies/avatarcoin/,AV,,
1385,SportsCoin,https://coinmarketcap.com/currencies/sportscoin/,SPORT,https://www.thesportscoin.com/,
1386,Faceblock,https://coinmarketcap.com/currencies/faceblock/,FBL,http://faceblock.io/,https://t.me/faceblock
1387,MMXVI,https://coinmarketcap.com/currencies/mmxvi/,MMXVI,,
1388,FrankyWillCoin,https://coinmarketcap.com/currencies/frankywillcoin/,FRWC,,
1389,ShellCoin,https://coinmarketcap.com/currencies/shellcoin/,SHELL,http://www.shellcoin.org,
1390,PrismChain,https://coinmarketcap.com/currencies/prismchain/,PRM,,
1391,Cycling Coin,https://coinmarketcap.com/currencies/cycling-coin/,CYC,,
1392,TeraCoin,https://coinmarketcap.com/currencies/teracoin/,TERA,http://tera.hosuco.co.kr/,
1393,Qora,https://coinmarketcap.com/currencies/qora/,QORA,http://qora.org,
1394,RichCoin,https://coinmarketcap.com/currencies/richcoin/,RICHX,,
1395,Xaucoin,https://coinmarketcap.com/currencies/xaucoin/,XAU,,
1396,Bubble,https://coinmarketcap.com/currencies/bubble/,BUB,,
1397,XDE II,https://coinmarketcap.com/currencies/xde-ii/,XDE2,,
1398,Hyper,https://coinmarketcap.com/currencies/hyper/,HYPER,http://hypercrypto.com/,
1399,Axiom,https://coinmarketcap.com/currencies/axiom/,AXIOM,http://axiomcrypto.org/,
1400,InvisibleCoin,https://coinmarketcap.com/currencies/invisiblecoin/,IVZ,,
1401,Opescoin,https://coinmarketcap.com/currencies/opescoin/,OPES,,
1402,LAthaan,https://coinmarketcap.com/currencies/lathaan/,LTH,https://lathaan.com/,
1403,Omicron,https://coinmarketcap.com/currencies/omicron/,OMC,http://delta.investments/,
1404,Dubstep,https://coinmarketcap.com/currencies/dubstep/,DUB,,
1405,FutCoin,https://coinmarketcap.com/currencies/futcoin/,FUTC,http://fut-coin.com/,
1406,EggCoin,https://coinmarketcap.com/currencies/eggcoin/,EGG,,
1407,BatCoin,https://coinmarketcap.com/currencies/batcoin/,BAT,,
1408,RabbitCoin,https://coinmarketcap.com/currencies/rabbitcoin/,RBBT,http://rabbitco.in,
1409,DeltaCredits,https://coinmarketcap.com/currencies/deltacredits/,DCRE,,
1410,Psilocybin,https://coinmarketcap.com/currencies/psilocybin/,PSY,,
1411,OCOW,https://coinmarketcap.com/currencies/ocow/,OCOW,https://ocow.info/,
1412,RHFCoin,https://coinmarketcap.com/currencies/rhfcoin/,RHFC,http://rhfcoin.com/,
1413,GoldUnionCoin,https://coinmarketcap.com/currencies/goldunioncoin/,GUC,http://www.goldunioncoin.org/,
1414,Aidos Kuneen,https://coinmarketcap.com/currencies/aidos-kuneen/,ADK,http://aidoskuneen.com/,https://t.me/aidos_kuneen
1415,Royalties,https://coinmarketcap.com/currencies/royalties/,XRY,https://xry.io/,
1416,EmberCoin,https://coinmarketcap.com/currencies/embercoin/,EMB,https://www.embercoin.io/,"https://t.me/embercoin , https://discordapp.com/invite/UnYqVNJ"
1417,First Bitcoin Capital,https://coinmarketcap.com/currencies/first-bitcoin-capital/,BITCF,http://bitcoincapitalcorp.com/,
1418,XYLO,https://coinmarketcap.com/currencies/xylo/,XYLO,http://xylo.online/,https://discord.gg/NRM9yDA
1419,Santa Coin,https://coinmarketcap.com/currencies/santa-coin/,STC,https://santacoin.co/,
1420,Madcoin,https://coinmarketcap.com/currencies/madcoin/,MDC,https://madcoin.life/,
1421,CasinoCoin,https://coinmarketcap.com/currencies/casinocoin/,CSC,http://casinocoin.org/,https://discordapp.com/invite/muXdVHb
1422,Bitcoin Unlimited (Futures),https://coinmarketcap.com/currencies/bitcoin-unlimited/,BTU,https://www.bitcoinunlimited.info/,
1423,9COIN,https://coinmarketcap.com/currencies/9coin/,9COIN,http://live9coin.net/,
1424,BT1 [CST],https://coinmarketcap.com/currencies/bt1-cst/,BT1,https://www.bitfinex.com/legal/cst/segwit2x,
1425,BT2 [CST],https://coinmarketcap.com/currencies/bt2-cst/,BT2,https://www.bitfinex.com/legal/cst/segwit2x,
1426,Farstcoin,https://coinmarketcap.com/currencies/farstcoin/,FRCT,https://farstcoin.co/,
1427,ENTCash,https://coinmarketcap.com/currencies/entcash/,ENT,http://entcash.com/,"http://entcash.com/entcommunity.slack.com , https://beechat.io/join?g=7a68a2e9a57542f7973a08e03cb2284b&lang=zh"
